0,0,0.0,60
0,0,0.00347137399101265,60
0,0,0.0,60
0,0,0.0,60
0,0,0.0,60
0,0,0.010414121973037963,60
60.75002762264104,36.76639644624956,32.43753556511716,60
69.9979467643492,50.43496514528416,40.604090514361545,60
57.44263933978211,39.04656024249621,31.329794270912636,60
64.66195032091433,40.43288017302058,32.87555365824541,60
62.2274073600136,38.73521781279763,31.107020333070768,60
56.09117810976078,44.9648064877009,37.31615651195152,60
52.672103338994,44.96454797303795,37.240238461717524,60
57.223169326511226,44.24004684552658,36.04628393199272,60
55.12088859617575,46.212971321940344,38.59069043530582,60
59.66617916783846,42.21176066165181,34.65813134352025,60
54.77436711261174,49.843254395168216,42.2630946208763,60
53.0070714837319,50.56252302323183,42.838886056973934,60
48.906517322225525,48.61266360653796,40.811860638474805,60
52.08878029187609,50.97541550821391,43.26024639455827,60
54.12751942710455,46.44824201953132,38.79891379270322,60
46.41728642576116,55.433327436044046,47.577137036039744,60
47.029493462753706,54.32944927815302,46.6567213205111,60
48.860311272859505,50.08624028792778,42.36331855370352,60
50.50628941366394,51.87660400620136,44.11875878972037,60
52.03681165248597,44.978775906992254,37.296335347932576,60
38.481828639346865,57.652083332167905,49.91493239313115,60
41.76805178743185,60.352327204322165,52.11144721509501,60
64.80633983829625,18.488753348023288,10.915748050404028,60
61.999467371830534,9.935309370238583,36.21360416672552,60
69.10904419907318,9.935308873473218,26.584319895408655,60
63.31049793310788,9.935309867004031,35.746542096950236,60
69.75589817577729,9.935309370238583,29.53034677841065,60
55.91792017773697,9.935309867004067,37.36346248729561,60
65.24525456894602,9.935306886412116,33.149432977776584,60
57.02566749849609,0,17.334726984185412,60
54.18406272989608,4.421282937900587,20.53418594687228,60
66.40610998542157,12.558564582534114,35.952168608388334,60
75.88362521516163,12.608583498500705,31.083466847400857,60
92.77104754722323,12.75129253411793,19.917336168580768,60
9.432768360475372,2.4568859229710176,0.0005035399635315055,60
0.0005035402656556195,0.002014161062622478,0.0005073549646378591,60
0.0,0.0,0.0,60
0.00025176989364630306,0.0010070795745852122,0.0002517698936463035,60
0.0,0.0,0.0,60
